customer_id,purchase_id,product_id,title_en,price,category_translated,sub_category_translated,brand_name,popularity_rank,is_discount,main_delivery_city
SI7619913,1066797,598,Natural trout roe SUDRABLİNIS 200g,9.99,final fish and prepared cuisine,fish products,Sudrablīnis,1,0,Riga
SI7619913,1066797,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066797,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Riga
SI7619913,1066797,1051,Juice drink CAPRI SUN Multivitamin 10x0.2L,3.99,drinks,juice nectars and juice drinks,Capri-Sun,28,0,Riga
SI7619913,1066797,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Riga
SI7619913,1066797,1089,Whiskey J.WALKER RED LABEL 40% 1l,17.59,drinks,strong alcoholic beverages,JOHNIE WALKER,4,0,Riga
SI7619913,1066797,1082,Beer LIELVARDES non-alcoholic 0.5L D,1.45,drinks,non-alcoholic beer and wine,LIELVĀRDES,1,0,Riga
SI7619913,1066797,273,Sweet onions kg,2.29,fruits and vegetables,vegetables,,72,0,Riga
SI7619913,1066797,265,Carrots 1kg,0.99,fruits and vegetables,vegetables,,64,0,Riga
SI7619913,1066797,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066797,598,Natural trout roe SUDRABLİNIS 200g,9.99,final fish and prepared cuisine,fish products,Sudrablīnis,1,0,Riga
SI7619913,1066798,6,Free-range chicken eggs WELL DONE 10 pcs.,2.59,dairy products and eggs,eggs,Well Done,7,0,Riga
SI7619913,1066798,83,Almond drink without sugar ALPRO 1L,2.59,dairy products and eggs,milk,Alpro,13,0,Riga
SI7619913,1066798,69,Butter EXPORTA 82.5% 200g,2.69,dairy products and eggs,butter margarine and fat,Baltais,4,0,Riga
SI7619913,1066798,127,Cheese Cheddar Red CESVAINES kg,14.79,dairy products and eggs,cheese,Cesvaine,33,0,Riga
SI7619913,1066798,46,Cottage cheese WELL DONE 9% kg,3.99,dairy products and eggs,cottage cheese products,Well Done,17,0,Riga
SI7619913,1066798,147,Kefir LIMBAZU 2.5% 1.5kg,1.99,dairy products and eggs,kefir and cottage cheese,Limbažu piens,2,0,Riga
SI7619913,1066798,173,Light grapes b/k kg,3.99,fruits and vegetables,fruit,,18,0,Riga
SI7619913,1066798,273,Sweet onions kg,2.29,fruits and vegetables,vegetables,,72,0,Riga
SI7619913,1066798,308,Champignons kg,3.59,fruits and vegetables,mushrooms,,2,0,Riga
SI7619913,1066798,436,Bite rolls with smoked meat weigh.,8.99,bread and pastry products,freshly baked,,35,0,Riga
SI7619913,1066798,702,Pasta DOBELE Fusilli 1kg,2.65,grocery store,pasta,Dobele,16,0,Riga
SI7619913,1066798,771,Rice VALDO steamed P/M 1kg,2.85,grocery store,rice,Valdo,5,0,Riga
SI7619913,1066798,705,Olive oil E.V. LUGLIO 500ml,6.99,grocery store,olive oil and vinegar,Luglio,3,0,Riga
SI7619913,1066798,759,Ground smoked bell pepper WEL.DONE 60g,1.19,grocery store,spices,Well Done,3,0,Riga
SI7619913,1066798,774,Cashew nuts ARIMEX 500g,5.49,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,1,0,Riga
SI7619913,1066798,598,Natural trout roe SUDRABLİNIS 200g,9.99,final fish and prepared cuisine,fish products,Sudrablīnis,1,0,Riga
SI7619913,1066798,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066798,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Riga
SI7619913,1066798,1037,Pomegranate juice CAUCASIAN 1L D,3.69,drinks,juice nectars and juice drinks,,14,0,Riga
SI7619913,1066798,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Riga
SI7619913,1066798,1089,Whiskey J.WALKER RED LABEL 40% 1l,17.59,drinks,strong alcoholic beverages,JOHNIE WALKER,4,0,Riga
SI7619913,1066798,1082,Beer LIELVARDES non-alcoholic 0.5L D,1.45,drinks,non-alcoholic beer and wine,LIELVĀRDES,1,0,Riga
SI7619913,1066798,265,Carrots 1kg,0.99,fruits and vegetables,vegetables,,64,0,Riga
SI7619913,1066798,235,Ginger kg,6.49,fruits and vegetables,vegetables,,34,0,Riga
SI7619913,1066798,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066798,598,Natural trout roe SUDRABLİNIS 200g,9.99,final fish and prepared cuisine,fish products,Sudrablīnis,1,0,Riga
SI7619913,1066799,2,Eggs laid in the barn ZEMNIEKU A category 10 pcs.,3.49,dairy products and eggs,eggs,Zemnieku,3,0,Riga
SI7619913,1066799,84,Milk ANNELE LAUKU 3.5% in a 2L bottle,2.79,dairy products and eggs,milk,Annele,14,0,Riga
SI7619913,1066799,69,Butter EXPORTA 82.5% 200g,2.69,dairy products and eggs,butter margarine and fat,Baltais,4,0,Riga
SI7619913,1066799,127,Cheese Cheddar Red CESVAINES kg,14.79,dairy products and eggs,cheese,Cesvaine,33,0,Riga
SI7619913,1066799,46,Cottage cheese WELL DONE 9% kg,3.99,dairy products and eggs,cottage cheese products,Well Done,17,0,Riga
SI7619913,1066799,147,Kefir LIMBAZU 2.5% 1.5kg,1.99,dairy products and eggs,kefir and cottage cheese,Limbažu piens,2,0,Riga
SI7619913,1066799,196,Strawberries 250g,3.99,fruits and vegetables,fruit,,41,0,Riga
SI7619913,1066799,273,Sweet onions kg,2.29,fruits and vegetables,vegetables,,72,0,Riga
SI7619913,1066799,308,Champignons kg,3.59,fruits and vegetables,mushrooms,,2,0,Riga
SI7619913,1066799,436,Bite rolls with smoked meat weigh.,8.99,bread and pastry products,freshly baked,,35,0,Riga
SI7619913,1066799,702,Pasta DOBELE Fusilli 1kg,2.65,grocery store,pasta,Dobele,16,0,Riga
SI7619913,1066799,771,Rice VALDO steamed P/M 1kg,2.85,grocery store,rice,Valdo,5,0,Riga
SI7619913,1066799,705,Olive oil E.V. LUGLIO 500ml,6.99,grocery store,olive oil and vinegar,Luglio,3,0,Riga
SI7619913,1066799,759,Ground smoked bell pepper WEL.DONE 60g,1.19,grocery store,spices,Well Done,3,0,Riga
SI7619913,1066799,774,Cashew nuts ARIMEX 500g,5.49,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,1,0,Riga
SI7619913,1066799,607,Tuna in its own juice RIO MARE 3x80g,8.39,final fish and prepared cuisine,fish products,Rio Mare,10,0,Riga
SI7619913,1066799,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066799,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Riga
SI7619913,1066799,1030,Juice WELL DONE Apple-Pear 3L BIB,3.99,drinks,juice nectars and juice drinks,Well Done,7,0,Riga
SI7619913,1066799,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Riga
SI7619913,1066799,1086,Vodka KOSKENKORVA 40% 1l,15.99,drinks,strong alcoholic beverages,KOSKENKORVA,1,0,Riga
SI7619913,1066799,1083,Dealk.dz.wine drink MIONETTO 750ml D,4.99,drinks,non-alcoholic beer and wine,,2,0,Riga
SI7619913,1066799,265,Carrots 1kg,0.99,fruits and vegetables,vegetables,,64,0,Riga
SI7619913,1066799,279,Tomatoes yellow Latvian kg,6.99,fruits and vegetables,vegetables,,78,0,Riga
SI7619913,1066799,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066799,598,Natural trout roe SUDRABLİNIS 200g,9.99,final fish and prepared cuisine,fish products,Sudrablīnis,1,0,Riga
SI7619913,1066800,2,Eggs laid in the barn ZEMNIEKU A category 10 pcs.,3.49,dairy products and eggs,eggs,Zemnieku,3,0,Riga
SI7619913,1066800,77,Milk ANNELE 2.5% in a 2L bottle,2.6,dairy products and eggs,milk,Annele,7,0,Riga
SI7619913,1066800,70,Butter WELL DONE 82% 170g,2.96,dairy products and eggs,butter margarine and fat,Well Done,5,0,Riga
SI7619913,1066800,96,Cheese TILZITES CESVAINES MILK 50% kg,12.99,dairy products and eggs,cheese,Cesvaine,2,0,Riga
SI7619913,1066800,46,Cottage cheese WELL DONE 9% kg,3.99,dairy products and eggs,cottage cheese products,Well Done,17,0,Riga
SI7619913,1066800,147,Kefir LIMBAZU 2.5% 1.5kg,1.99,dairy products and eggs,kefir and cottage cheese,Limbažu piens,2,0,Riga
SI7619913,1066800,164,Pomelo kg,0.99,fruits and vegetables,fruit,,9,0,Riga
SI7619913,1066800,273,Sweet onions kg,2.29,fruits and vegetables,vegetables,,72,0,Riga
SI7619913,1066800,308,Champignons kg,3.59,fruits and vegetables,mushrooms,,2,0,Riga
SI7619913,1066800,436,Bite rolls with smoked meat weigh.,8.99,bread and pastry products,freshly baked,,35,0,Riga
SI7619913,1066800,702,Pasta DOBELE Fusilli 1kg,2.65,grocery store,pasta,Dobele,16,0,Riga
SI7619913,1066800,773,Rice long grain DOBELE 8x125g,3.49,grocery store,rice,Dobele,7,0,Riga
SI7619913,1066800,705,Olive oil E.V. LUGLIO 500ml,6.99,grocery store,olive oil and vinegar,Luglio,3,0,Riga
SI7619913,1066800,759,Ground smoked bell pepper WEL.DONE 60g,1.19,grocery store,spices,Well Done,3,0,Riga
SI7619913,1066800,774,Cashew nuts ARIMEX 500g,5.49,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,1,0,Riga
SI7619913,1066800,607,Tuna in its own juice RIO MARE 3x80g,8.39,final fish and prepared cuisine,fish products,Rio Mare,10,0,Riga
SI7619913,1066800,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066800,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Riga
SI7619913,1066800,1045,Juice GARDEN TREE Pomegranate 1L D,3.59,drinks,juice nectars and juice drinks,,22,0,Riga
SI7619913,1066800,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Riga
SI7619913,1066800,1088,Whiskey BALLANTINE'S FINEST 40% 1l,17.99,drinks,strong alcoholic beverages,BALLANTINE'S,3,0,Riga
SI7619913,1066800,1082,Beer LIELVARDES non-alcoholic 0.5L D,1.45,drinks,non-alcoholic beer and wine,LIELVĀRDES,1,0,Riga
SI7619913,1066800,235,Ginger kg,6.49,fruits and vegetables,vegetables,,34,0,Riga
SI7619913,1066800,265,Carrots 1kg,0.99,fruits and vegetables,vegetables,,64,0,Riga
SI7619913,1066800,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066800,598,Natural trout roe SUDRABLİNIS 200g,9.99,final fish and prepared cuisine,fish products,Sudrablīnis,1,0,Riga
SI7619913,1066801,7,Egg-free chicken BALTICOVO L/M 10 pcs.,3.49,dairy products and eggs,eggs,Balticovo,8,0,Riga
SI7619913,1066801,84,Milk ANNELE LAUKU 3.5% in a 2L bottle,2.79,dairy products and eggs,milk,Annele,14,0,Riga
SI7619913,1066801,69,Butter EXPORTA 82.5% 200g,2.69,dairy products and eggs,butter margarine and fat,Baltais,4,0,Riga
SI7619913,1066801,127,Cheese Cheddar Red CESVAINES kg,14.79,dairy products and eggs,cheese,Cesvaine,33,0,Riga
SI7619913,1066801,58,Curd skimmed milk 0.5% 400g,2.65,dairy products and eggs,cottage cheese products,Baltais,29,0,Riga
SI7619913,1066801,147,Kefir LIMBAZU 2.5% 1.5kg,1.99,dairy products and eggs,kefir and cottage cheese,Limbažu piens,2,0,Riga
SI7619913,1066801,161,Blueberries in a bucket 400g,3.69,fruits and vegetables,fruit,,6,0,Riga
SI7619913,1066801,258,Bows in kg,7.99,fruits and vegetables,vegetables,,57,0,Riga
SI7619913,1066801,310,Champignons brown kg,3.99,fruits and vegetables,mushrooms,,4,0,Riga
SI7619913,1066801,436,Bite rolls with smoked meat weigh.,8.99,bread and pastry products,freshly baked,,35,0,Riga
SI7619913,1066801,702,Pasta DOBELE Fusilli 1kg,2.65,grocery store,pasta,Dobele,16,0,Riga
SI7619913,1066801,773,Rice long grain DOBELE 8x125g,3.49,grocery store,rice,Dobele,7,0,Riga
SI7619913,1066801,705,Olive oil E.V. LUGLIO 500ml,6.99,grocery store,olive oil and vinegar,Luglio,3,0,Riga
SI7619913,1066801,759,Ground smoked bell pepper WEL.DONE 60g,1.19,grocery store,spices,Well Done,3,0,Riga
SI7619913,1066801,775,Dried mango ARIMEX 200g,5.99,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,2,0,Riga
SI7619913,1066801,607,Tuna in its own juice RIO MARE 3x80g,8.39,final fish and prepared cuisine,fish products,Rio Mare,10,0,Riga
SI7619913,1066801,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066801,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Riga
SI7619913,1066801,1051,Juice drink CAPRI SUN Multivitamin 10x0.2L,3.99,drinks,juice nectars and juice drinks,Capri-Sun,28,0,Riga
SI7619913,1066801,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Riga
SI7619913,1066801,1089,Whiskey J.WALKER RED LABEL 40% 1l,17.59,drinks,strong alcoholic beverages,JOHNIE WALKER,4,0,Riga
SI7619913,1066801,1082,Beer LIELVARDES non-alcoholic 0.5L D,1.45,drinks,non-alcoholic beer and wine,LIELVĀRDES,1,0,Riga
SI7619913,1066801,235,Ginger kg,6.49,fruits and vegetables,vegetables,,34,0,Riga
SI7619913,1066801,296,Salad GENTILE kg,4.99,fruits and vegetables,vegetables,,95,0,Riga
SI7619913,1066801,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Riga
SI7619913,1066801,607,Tuna in its own juice RIO MARE 3x80g,8.39,final fish and prepared cuisine,fish products,Rio Mare,10,0,Riga
SI7619914,1142986,6,Free-range chicken eggs WELL DONE 10 pcs.,2.59,dairy products and eggs,eggs,Well Done,7,0,Jurmala
SI7619914,1142986,80,Milk BIG LIMBAZU 2.5% 1.5L,2.19,dairy products and eggs,milk,Limbažu piens,10,0,Jurmala
SI7619914,1142986,70,Butter WELL DONE 82% 170g,2.96,dairy products and eggs,butter margarine and fat,Well Done,5,0,Jurmala
SI7619914,1142986,96,Cheese TILZITES CESVAINES MILK 50% kg,12.99,dairy products and eggs,cheese,Cesvaine,2,0,Jurmala
SI7619914,1142986,55,Low-fat cottage cheese in ŽEMAITIJI 0.5% kg,2.99,dairy products and eggs,cottage cheese products,Žemaitijos,26,0,Jurmala
SI7619914,1142986,147,Kefir LIMBAZU 2.5% 1.5kg,1.99,dairy products and eggs,kefir and cottage cheese,Limbažu piens,2,0,Jurmala
SI7619914,1142986,194,Coconut pc.,0.99,fruits and vegetables,fruit,,39,0,Jurmala
SI7619914,1142986,265,Carrots 1kg,0.99,fruits and vegetables,vegetables,,64,0,Jurmala
SI7619914,1142986,308,Champignons kg,3.59,fruits and vegetables,mushrooms,,2,0,Jurmala
SI7619914,1142986,436,Bite rolls with smoked meat weigh.,8.99,bread and pastry products,freshly baked,,35,0,Jurmala
SI7619914,1142986,702,Pasta DOBELE Fusilli 1kg,2.65,grocery store,pasta,Dobele,16,0,Jurmala
SI7619914,1142986,771,Rice VALDO steamed P/M 1kg,2.85,grocery store,rice,Valdo,5,0,Jurmala
SI7619914,1142986,705,Olive oil E.V. LUGLIO 500ml,6.99,grocery store,olive oil and vinegar,Luglio,3,0,Jurmala
SI7619914,1142986,759,Ground smoked bell pepper WEL.DONE 60g,1.19,grocery store,spices,Well Done,3,0,Jurmala
SI7619914,1142986,774,Cashew nuts ARIMEX 500g,5.49,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,1,0,Jurmala
SI7619914,1142986,607,Tuna in its own juice RIO MARE 3x80g,8.39,final fish and prepared cuisine,fish products,Rio Mare,10,0,Jurmala
SI7619914,1142986,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Jurmala
SI7619914,1142986,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Jurmala
SI7619914,1142986,1049,Juice drink CAPRI SUN Jungle fruit 10x0.2L,3.99,drinks,juice nectars and juice drinks,Capri-Sun,26,0,Jurmala
SI7619914,1142986,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jurmala
SI7619914,1142986,1088,Whiskey BALLANTINE'S FINEST 40% 1l,17.99,drinks,strong alcoholic beverages,BALLANTINE'S,3,0,Jurmala
SI7619914,1142986,1083,Dealk.dz.wine drink MIONETTO 750ml D,4.99,drinks,non-alcoholic beer and wine,,2,0,Jurmala
SI7619914,1142986,265,Carrots 1kg,0.99,fruits and vegetables,vegetables,,64,0,Jurmala
SI7619914,1142986,296,Salad GENTILE kg,4.99,fruits and vegetables,vegetables,,95,0,Jurmala
SI7619914,1142986,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Jurmala
SI7619914,1142986,607,Tuna in its own juice RIO MARE 3x80g,8.39,final fish and prepared cuisine,fish products,Rio Mare,10,0,Jurmala
SI7619914,1142987,2,Eggs laid in the barn ZEMNIEKU A category 10 pcs.,3.49,dairy products and eggs,eggs,Zemnieku,3,0,Jurmala
SI7619914,1142987,83,Almond drink without sugar ALPRO 1L,2.59,dairy products and eggs,milk,Alpro,13,0,Jurmala
SI7619914,1142987,69,Butter EXPORTA 82.5% 200g,2.69,dairy products and eggs,butter margarine and fat,Baltais,4,0,Jurmala
SI7619914,1142987,127,Cheese Cheddar Red CESVAINES kg,14.79,dairy products and eggs,cheese,Cesvaine,33,0,Jurmala
SI7619914,1142987,46,Cottage cheese WELL DONE 9% kg,3.99,dairy products and eggs,cottage cheese products,Well Done,17,0,Jurmala
SI7619914,1142987,147,Kefir LIMBAZU 2.5% 1.5kg,1.99,dairy products and eggs,kefir and cottage cheese,Limbažu piens,2,0,Jurmala
SI7619914,1142987,194,Coconut pc.,0.99,fruits and vegetables,fruit,,39,0,Jurmala
SI7619914,1142987,279,Tomatoes yellow Latvian kg,6.99,fruits and vegetables,vegetables,,78,0,Jurmala
SI7619914,1142987,310,Champignons brown kg,3.99,fruits and vegetables,mushrooms,,4,0,Jurmala
SI7619914,1142987,436,Bite rolls with smoked meat weigh.,8.99,bread and pastry products,freshly baked,,35,0,Jurmala
SI7619914,1142987,702,Pasta DOBELE Fusilli 1kg,2.65,grocery store,pasta,Dobele,16,0,Jurmala
SI7619914,1142987,773,Rice long grain DOBELE 8x125g,3.49,grocery store,rice,Dobele,7,0,Jurmala
SI7619914,1142987,705,Olive oil E.V. LUGLIO 500ml,6.99,grocery store,olive oil and vinegar,Luglio,3,0,Jurmala
SI7619914,1142987,759,Ground smoked bell pepper WEL.DONE 60g,1.19,grocery store,spices,Well Done,3,0,Jurmala
SI7619914,1142987,775,Dried mango ARIMEX 200g,5.99,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,2,0,Jurmala
SI7619914,1142987,605,Tuna in olive oil RIO MARE 3x80g,8.79,final fish and prepared cuisine,fish products,Rio Mare,8,0,Jurmala
SI7619914,1142987,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Jurmala
SI7619914,1142987,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Jurmala
SI7619914,1142987,1045,Juice GARDEN TREE Pomegranate 1L D,3.59,drinks,juice nectars and juice drinks,,22,0,Jurmala
SI7619914,1142987,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jurmala
SI7619914,1142987,1086,Vodka KOSKENKORVA 40% 1l,15.99,drinks,strong alcoholic beverages,KOSKENKORVA,1,0,Jurmala
SI7619914,1142987,1083,Dealk.dz.wine drink MIONETTO 750ml D,4.99,drinks,non-alcoholic beer and wine,,2,0,Jurmala
SI7619914,1142987,235,Ginger kg,6.49,fruits and vegetables,vegetables,,34,0,Jurmala
SI7619914,1142987,273,Sweet onions kg,2.29,fruits and vegetables,vegetables,,72,0,Jurmala
SI7619914,1142987,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Jurmala
SI7619914,1142987,605,Tuna in olive oil RIO MARE 3x80g,8.79,final fish and prepared cuisine,fish products,Rio Mare,8,0,Jurmala
SI7619914,1142988,6,Free-range chicken eggs WELL DONE 10 pcs.,2.59,dairy products and eggs,eggs,Well Done,7,0,Jurmala
SI7619914,1142988,84,Milk ANNELE LAUKU 3.5% in a 2L bottle,2.79,dairy products and eggs,milk,Annele,14,0,Jurmala
SI7619914,1142988,70,Butter WELL DONE 82% 170g,2.96,dairy products and eggs,butter margarine and fat,Well Done,5,0,Jurmala
SI7619914,1142988,115,"Cheese RUSSIA 50%, kg",12.49,dairy products and eggs,cheese,Krievijas siers,21,0,Jurmala
SI7619914,1142988,55,Low-fat cottage cheese in ŽEMAITIJI 0.5% kg,2.99,dairy products and eggs,cottage cheese products,Žemaitijos,26,0,Jurmala
SI7619914,1142988,147,Kefir LIMBAZU 2.5% 1.5kg,1.99,dairy products and eggs,kefir and cottage cheese,Limbažu piens,2,0,Jurmala
SI7619914,1142988,176,Avocado HASS 750g,3.79,fruits and vegetables,fruit,,21,0,Jurmala
SI7619914,1142988,235,Ginger kg,6.49,fruits and vegetables,vegetables,,34,0,Jurmala
SI7619914,1142988,310,Champignons brown kg,3.99,fruits and vegetables,mushrooms,,4,0,Jurmala
SI7619914,1142988,436,Bite rolls with smoked meat weigh.,8.99,bread and pastry products,freshly baked,,35,0,Jurmala
SI7619914,1142988,702,Pasta DOBELE Fusilli 1kg,2.65,grocery store,pasta,Dobele,16,0,Jurmala
SI7619914,1142988,771,Rice VALDO steamed P/M 1kg,2.85,grocery store,rice,Valdo,5,0,Jurmala
SI7619914,1142988,705,Olive oil E.V. LUGLIO 500ml,6.99,grocery store,olive oil and vinegar,Luglio,3,0,Jurmala
SI7619914,1142988,759,Ground smoked bell pepper WEL.DONE 60g,1.19,grocery store,spices,Well Done,3,0,Jurmala
SI7619914,1142988,774,Cashew nuts ARIMEX 500g,5.49,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,1,0,Jurmala
SI7619914,1142988,607,Tuna in its own juice RIO MARE 3x80g,8.39,final fish and prepared cuisine,fish products,Rio Mare,10,0,Jurmala
SI7619914,1142988,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Jurmala
SI7619914,1142988,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Jurmala
SI7619914,1142988,1030,Juice WELL DONE Apple-Pear 3L BIB,3.99,drinks,juice nectars and juice drinks,Well Done,7,0,Jurmala
SI7619914,1142988,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jurmala
SI7619914,1142988,1089,Whiskey J.WALKER RED LABEL 40% 1l,17.59,drinks,strong alcoholic beverages,JOHNIE WALKER,4,0,Jurmala
SI7619914,1142988,1082,Beer LIELVARDES non-alcoholic 0.5L D,1.45,drinks,non-alcoholic beer and wine,LIELVĀRDES,1,0,Jurmala
SI7619914,1142988,265,Carrots 1kg,0.99,fruits and vegetables,vegetables,,64,0,Jurmala
SI7619914,1142988,273,Sweet onions kg,2.29,fruits and vegetables,vegetables,,72,0,Jurmala
SI7619914,1142988,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Jurmala
SI7619914,1142988,605,Tuna in olive oil RIO MARE 3x80g,8.79,final fish and prepared cuisine,fish products,Rio Mare,8,0,Jurmala
SI7619914,1142989,7,Egg-free chicken BALTICOVO L/M 10 pcs.,3.49,dairy products and eggs,eggs,Balticovo,8,0,Jurmala
SI7619914,1142989,84,Milk ANNELE LAUKU 3.5% in a 2L bottle,2.79,dairy products and eggs,milk,Annele,14,0,Jurmala
SI7619914,1142989,70,Butter WELL DONE 82% 170g,2.96,dairy products and eggs,butter margarine and fat,Well Done,5,0,Jurmala
SI7619914,1142989,115,"Cheese RUSSIA 50%, kg",12.49,dairy products and eggs,cheese,Krievijas siers,21,0,Jurmala
SI7619914,1142989,55,Low-fat cottage cheese in ŽEMAITIJI 0.5% kg,2.99,dairy products and eggs,cottage cheese products,Žemaitijos,26,0,Jurmala
SI7619914,1142989,147,Kefir LIMBAZU 2.5% 1.5kg,1.99,dairy products and eggs,kefir and cottage cheese,Limbažu piens,2,0,Jurmala
SI7619914,1142989,173,Light grapes b/k kg,3.99,fruits and vegetables,fruit,,18,0,Jurmala
SI7619914,1142989,235,Ginger kg,6.49,fruits and vegetables,vegetables,,34,0,Jurmala
SI7619914,1142989,310,Champignons brown kg,3.99,fruits and vegetables,mushrooms,,4,0,Jurmala
SI7619914,1142989,436,Bite rolls with smoked meat weigh.,8.99,bread and pastry products,freshly baked,,35,0,Jurmala
SI7619914,1142989,702,Pasta DOBELE Fusilli 1kg,2.65,grocery store,pasta,Dobele,16,0,Jurmala
SI7619914,1142989,771,Rice VALDO steamed P/M 1kg,2.85,grocery store,rice,Valdo,5,0,Jurmala
SI7619914,1142989,705,Olive oil E.V. LUGLIO 500ml,6.99,grocery store,olive oil and vinegar,Luglio,3,0,Jurmala
SI7619914,1142989,759,Ground smoked bell pepper WEL.DONE 60g,1.19,grocery store,spices,Well Done,3,0,Jurmala
SI7619914,1142989,775,Dried mango ARIMEX 200g,5.99,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,2,0,Jurmala
SI7619914,1142989,598,Natural trout roe SUDRABLİNIS 200g,9.99,final fish and prepared cuisine,fish products,Sudrablīnis,1,0,Jurmala
SI7619914,1142989,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Jurmala
SI7619914,1142989,682,Sweet chili sauce SANTA MARIA 500ml,3.69,grocery store,world cuisine,Santa Maria,6,0,Jurmala
SI7619914,1142989,1049,Juice drink CAPRI SUN Jungle fruit 10x0.2L,3.99,drinks,juice nectars and juice drinks,Capri-Sun,26,0,Jurmala
SI7619914,1142989,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jurmala
SI7619914,1142989,1086,Vodka KOSKENKORVA 40% 1l,15.99,drinks,strong alcoholic beverages,KOSKENKORVA,1,0,Jurmala
SI7619914,1142989,1083,Dealk.dz.wine drink MIONETTO 750ml D,4.99,drinks,non-alcoholic beer and wine,,2,0,Jurmala
SI7619914,1142989,296,Salad GENTILE kg,4.99,fruits and vegetables,vegetables,,95,0,Jurmala
SI7619914,1142989,279,Tomatoes yellow Latvian kg,6.99,fruits and vegetables,vegetables,,78,0,Jurmala
SI7619914,1142989,510,Beef entrecote kg,13,final fish and prepared cuisine,meat,Meistera Marka,18,0,Jurmala
SI7619914,1142989,607,Tuna in its own juice RIO MARE 3x80g,8.39,final fish and prepared cuisine,fish products,Rio Mare,10,0,Jurmala
SI7619914,1142990,7,Egg-free chicken BALTICOVO L/M 10 pcs.,3.49,dairy products and eggs,eggs,Balticovo,8,0,Jurmala
SI7619914,1142990,83,Almond drink without sugar ALPRO 1L,2.59,dairy products and eggs,milk,Alpro,13,0,Jurmala
SI7619914,1142990,70,Butter WELL DONE 82% 170g,2.96,dairy products and eggs,butter margarine and fat,Well Done,5,0,Jurmala
SI7619914,1142990,127,Cheese Cheddar Red CESVAINES kg,14.79,dairy products and eggs,cheese,Cesvaine,33,0,Jurmala
SI7619914,1142990,46,Cottage cheese WELL DONE 9% kg,3.99,dairy products and eggs,cottage cheese products,Well Done,17,0,Jurmala
